id;display_order;EventID;Date_Maybe;Date_Stage;Stage_Short;季節;大約日期;地點;事件名稱;事件分類;神學主題;耶穌品格;焦點;福音中心;經文總覽;經文_太;經文_可;經文_路;經文_約;經文狀態;合參原則;年代確信度;順序確信度;資料類型;事件分類_五大精分;分類依據_研究級;教導_主題_研究級;事件分類_研究級_細分;教導_天國_二級主題;比喻_二級主題;神蹟_二級主題;事件分類_研究級_終版;示範_二級主題;智慧_二級主題;幽默_二級主題;事件分類_研究級_終極;分類_Tags;新約串珠;新約串珠_理由;新約串珠_事件級;新約串珠_事件級_結論;主題索引_研究級;舊約彌賽亞串珠;舊約經文引用_耶穌;人事時地物預表;舊約經文引用_耶穌_擴充;人事時地物預表_一級;人事時地物預表_二級;使用者痛點標籤;一句帶走的話;使用者痛點_主要;使用者痛點_次要;福音中心_微型敘事;福音中心_old
274;61;E-061;0029-07;;Galilee · Peak;夏;約 西元 28 年;屋內;污鬼回返與眼睛的燈;;心的居所;權柄、憐憫、剛強;空房要被充滿;【污鬼回返與眼睛的燈】 在破碎處境裡，耶穌先介入再說教：神國的愛是具體的醫治與恢復，叫你重新有盼望。;Mt 12:43-45 | Lk 11:24-36;Mt 12:43-45;;Lk 11:24-36;;經文明載;經文段落連結;低;中;事件;神蹟>趕鬼/釋放;;;;;;醫治-心理/靈性;;;;;;;弗 6:10-18；西 2:13-15；雅 4:7-8；彼前 5:8-9；來 2:14-15｜共同點：耶穌的釋放與得勝，在書信中被解釋為十字架已勝過黑暗權勢，信徒以真理站立。;理由：①本事件揭示黑暗權勢與人的捆綁；②書信宣告十字架已勝過掌權者，信徒以真理站立抵擋；③共同信息：釋放的根基是基督得勝，不是人的意志力。;弗 6:10-18；西 2:13-15；雅 4:7-8；彼前 5:8-9；來 2:14-15;共同點：耶穌的釋放與得勝，在書信中被解釋為十字架已勝過黑暗權勢，信徒以真理站立。;神國能力／記號;"【M】[彌賽亞預言] 創 3:15; 賽 61:1; 詩 107:13-14";;;;;;羞恥／罪咎;祂先介入你的現場，再重寫你的信心。（E-061）;羞恥／罪咎;匱乏／無力;【污鬼回返與眼睛的燈】 在破碎處境裡，耶穌先介入再說教：神國的愛是具體的醫治與恢復，叫你重新有盼望。;趕鬼與權勢對決宣告黑暗不是最後主宰；耶穌以權柄釋放被捆綁的人，顯明救恩是解放，而不是道德加強班。
275;62;E-062;0029-07;;Galilee · Peak;夏;約 西元 28 年;屋內/眾人;誰是耶穌的家人;;順服;同理、耐心、智慧;聽道行道的人;【誰是耶穌的家人】 耶穌用行動示範天國：不是表演敬虔，而是把愛落地，讓你看見『跟隨』可以長什麼樣子。;Mt 12:46-50 | Mk 3:31-35 | Lk 8:19-21;Mt 12:46-50;Mk 3:31-35;Lk 8:19-21;;經文明載;經文段落連結;低;中;事件;示範>身教/行動;;;;;;;;順服父神;;;;;弗 4:11-16；西 3:12-17；提後 2:1-2；彼前 4:7-11；來 10:24-25｜共同點：門徒不是個人修行，而是被建造成群體，在愛中成長、彼此成全、持續傳承。;理由：①本事件聚焦門徒被呼召/被塑造/被差遣；②書信談「建造成長、彼此成全、傳承真道」；③共同信息：門徒訓練是群體工程，不是單兵信仰。;弗 4:11-16；西 3:12-17；提後 2:1-2；彼前 4:7-11；來 10:24-25;共同點：門徒不是個人修行，而是被建造成群體，在愛中成長、彼此成全、持續傳承。;天國門徒生活（綜合）;"【M】[彌賽亞預言] 創 12:3; 詩 23:3";;;;;;身份困惑;祂不是說給你聽，祂做給你看。（E-062）;身份困惑;匱乏／無力;【誰是耶穌的家人】 耶穌用行動示範天國：不是表演敬虔，而是把愛落地，讓你看見『跟隨』可以長什麼樣子。;在行旅互動裡，耶穌先靠近、先看見、先接住人，顯明神的愛不是對『理想人』才開放；所以被接納先於被改變。
276;63;E-063;0029-07;;Galilee · Peak;夏;約 西元 28 年;海邊船上;天國比喻(1):撒種與目的;;奧祕;洞察、忍耐、真理;心田;【天國比喻(1):撒種與目的】 耶穌用比喻拆掉你的自我合理化：福音不是更高KPI，而是被恩典抓住後，活出天國的反轉。;Mt 13:1-23 | Mk 4:1-25 | Lk 8:4-18;Mt 13:1-23;Mk 4:1-25;Lk 8:4-18;;經文明載;福音書順序;中;高;事件;教導>比喻;;天國/福音;;天國倫理;成長/擴展;;;;;;;;羅 12:1-2, 9-21；加 5:13-26；弗 4:17-5:2；雅 1:22-27；彼前 2:11-12｜共同點：天國倫理在新約書信中被展開為『更新的生命樣式』：以愛、聖潔與真實行動回應福音。;理由：①本事件要求「天國倫理」：愛、聖潔、真實行動；②書信將其展開成「心意更新、活祭、聖靈結出果子」；③共同信息：倫理不是自我修行，而是福音結果。;羅 12:1-2, 9-21；加 5:13-26；弗 4:17-5:2；雅 1:22-27；彼前 2:11-12;共同點：天國倫理在新約書信中被展開為『更新的生命樣式』：以愛、聖潔與真實行動回應福音。;天國門徒生活（綜合）;"【M】[彌賽亞預言] 賽 55:10-11; 詩 1:1-3";賽 6:9-10;;賽 6:9-10;事件;先知性蒙蔽/聽見卻不明白;身份困惑;祂用故事拆掉你的自義，留下恩典。（E-063）;身份困惑;匱乏／無力;【天國比喻(1):撒種與目的】 耶穌用比喻拆掉你的自我合理化：福音不是更高KPI，而是被恩典抓住後，活出天國的反轉。;比喻不是給成功祕訣，而是把人從自義的劇本中救出來；耶穌先翻轉價值秩序，使人不必靠表現爭取被神接納。
277;64;E-064;0029-07;;Galilee · Peak;夏;約 西元 28 年;海邊船上;天國比喻(2):種子生長(馬可);;成長;智慧、洞察、真理;種子自動生長;【天國比喻(2):種子生長(馬可)】 耶穌用比喻拆掉你的自我合理化：福音不是更高KPI，而是被恩典抓住後，活出天國的反轉。;Mk 4:26-29;;Mk 4:26-29;;;經文明載;福音書順序;中;高;事件;教導>比喻;;天國/福音;;天國綜合;成長/擴展;;;;;;;;羅 12:1-2, 9-21；加 5:13-26；弗 4:17-5:2；雅 1:22-27；彼前 2:11-12｜共同點：天國倫理在新約書信中被展開為『更新的生命樣式』：以愛、聖潔與真實行動回應福音。;理由：①本事件要求「天國倫理」：愛、聖潔、真實行動；②書信將其展開成「心意更新、活祭、聖靈結出果子」；③共同信息：倫理不是自我修行，而是福音結果。;羅 12:1-2, 9-21；加 5:13-26；弗 4:17-5:2；雅 1:22-27；彼前 2:11-12;共同點：天國倫理在新約書信中被展開為『更新的生命樣式』：以愛、聖潔與真實行動回應福音。;天國門徒生活（綜合）;【M】[彌賽亞預言] 賽 55:8-9;;;;;;身份困惑;祂用故事拆掉你的自義，留下恩典。（E-064）;身份困惑;匱乏／無力;【天國比喻(2):種子生長(馬可)】 耶穌用比喻拆掉你的自我合理化：福音不是更高KPI，而是被恩典抓住後，活出天國的反轉。;藉著比喻，耶穌顛覆『配得』的邏輯，讓人看見：在上帝的國度/掌權裡，被愛先於改變，改變因此成為回應而非條件。
278;65;E-065;0029-07;;Galilee · Peak;夏;約 西元 28 年;海邊船上;天國比喻(3):稗子;;審判;智慧、洞察、真理;容讓生長;【天國比喻(3):稗子】 耶穌用比喻拆掉你的自我合理化：福音不是更高KPI，而是被恩典抓住後，活出天國的反轉。;Mt 13:24-30;Mt 13:24-30;;;;經文明載;福音書順序;中;高;事件;教導>比喻;;天國/福音;;天國警醒;失落/尋回;;;;;;;;林後 5:10；帖前 5:1-11；彼後 3:8-13；來 9:27-28；雅 5:7-9｜共同點：耶穌的警醒教導在書信中延續：末後審判真實存在，因此今天要悔改、忠心、忍耐等候。;理由：①本事件談警醒、審判與結局；②書信延續末世張力：等候主來、忍耐、活在光中；③共同信息：末後真實，使今天的忠心有重量。;林後 5:10；帖前 5:1-11；彼後 3:8-13；來 9:27-28；雅 5:7-9;共同點：耶穌的警醒教導在書信中延續：末後審判真實存在，因此今天要悔改、忠心、忍耐等候。;天國門徒生活（綜合）;【M】[彌賽亞預言] 賽 55:8-9;;;;;;身份困惑;祂用故事拆掉你的自義，留下恩典。（E-065）;身份困惑;匱乏／無力;【天國比喻(3):稗子】 耶穌用比喻拆掉你的自我合理化：福音不是更高KPI，而是被恩典抓住後，活出天國的反轉。;天國比喻揭露人心的算計，並把焦點轉向神的主動施恩；救恩不是人尋找神的功勞，而是神尋回人的行動。
279;66;E-066;0029-08;;Turning Point;夏;約 西元 28 年;海邊船上;天國比喻(4):芥菜種與麵酵;;擴展;智慧、洞察、真理;雖小必大;【天國比喻(4):芥菜種與麵酵】 耶穌用比喻拆掉你的自我合理化：福音不是更高KPI，而是被恩典抓住後，活出天國的反轉。;Mt 13:31-33 | Mk 4:30-32;Mt 13:31-33, Mt 13:34-35;Mk 4:30-32, Mk 4:33-34;;;經文明載;福音書順序;中;高;事件;教導>比喻;;天國/福音;;天國倫理;成長/擴展;;;;;;;;羅 12:1-2, 9-21；加 5:13-26；弗 4:17-5:2；雅 1:22-27；彼前 2:11-12｜共同點：天國倫理在新約書信中被展開為『更新的生命樣式』：以愛、聖潔與真實行動回應福音。;理由：①本事件要求「天國倫理」：愛、聖潔、真實行動；②書信將其展開成「心意更新、活祭、聖靈結出果子」；③共同信息：倫理不是自我修行，而是福音結果。;羅 12:1-2, 9-21；加 5:13-26；弗 4:17-5:2；雅 1:22-27；彼前 2:11-12;共同點：天國倫理在新約書信中被展開為『更新的生命樣式』：以愛、聖潔與真實行動回應福音。;天國門徒生活（綜合）;【M】[彌賽亞預言] 賽 55:8-9;;;;;;控制／權力壓力;祂用故事拆掉你的自義，留下恩典。（E-066）;控制／權力壓力;身份困惑;【天國比喻(4):芥菜種與麵酵】 耶穌用比喻拆掉你的自我合理化：福音不是更高KPI，而是被恩典抓住後，活出天國的反轉。;比喻不是給成功祕訣，而是把人從自義的劇本中救出來；耶穌先翻轉價值秩序，使人不必靠表現爭取被神接納。
280;67;E-067;0029-08;;Turning Point;夏;約 西元 28 年;屋內;天國比喻(5):解釋稗子;;結局;智慧、洞察、真理;義人發光;【天國比喻(5):解釋稗子】 耶穌用比喻拆掉你的自我合理化：福音不是更高KPI，而是被恩典抓住後，活出天國的反轉。;Mt 13:36-43;Mt 13:36-43;;;;經文明載;福音書順序;中;高;事件;教導>比喻;;天國/福音;;天國倫理;審判/結局;;;;;;;;羅 12:1-2, 9-21；加 5:13-26；弗 4:17-5:2；雅 1:22-27；彼前 2:11-12｜共同點：天國倫理在新約書信中被展開為『更新的生命樣式』：以愛、聖潔與真實行動回應福音。;理由：①本事件要求「天國倫理」：愛、聖潔、真實行動；②書信將其展開成「心意更新、活祭、聖靈結出果子」；③共同信息：倫理不是自我修行，而是福音結果。;羅 12:1-2, 9-21；加 5:13-26；弗 4:17-5:2；雅 1:22-27；彼前 2:11-12;共同點：天國倫理在新約書信中被展開為『更新的生命樣式』：以愛、聖潔與真實行動回應福音。;天國門徒生活（綜合）;【M】[彌賽亞預言] 賽 55:8-9;;;;;;身份困惑;祂用故事拆掉你的自義，留下恩典。（E-067）;身份困惑;匱乏／無力;【天國比喻(5):解釋稗子】 耶穌用比喻拆掉你的自我合理化：福音不是更高KPI，而是被恩典抓住後，活出天國的反轉。;比喻不是給成功祕訣，而是把人從自義的劇本中救出來；耶穌先翻轉價值秩序，使人不必靠表現爭取被神接納。
281;68;E-068;0029-08;;Turning Point;夏;約 西元 28 年;屋內;天國比喻(6):藏寶與尋珠;;價值;智慧、洞察、真理;變賣一切;【天國比喻(6):藏寶與尋珠】 耶穌用比喻拆掉你的自我合理化：福音不是更高KPI，而是被恩典抓住後，活出天國的反轉。;Mt 13:44-46;Mt 13:44-46;;;;經文明載;福音書順序;中;高;事件;教導>比喻;;天國/福音;;天國價值;失落/尋回;;;;;;;;提前 6:6-10, 17-19；林後 9:6-11；腓 4:11-13, 19；來 13:5-6；雅 5:1-5｜共同點：財富是試金石；書信與耶穌一致呼召人以知足、慷慨與倚靠神來勝過貪婪。;理由：①本事件挑戰「財富與安全感」；②書信以知足、慷慨與倚靠神來對抗貪婪；③共同信息：錢是試金石，門徒以天國價值重新排序。;提前 6:6-10, 17-19；林後 9:6-11；腓 4:11-13, 19；來 13:5-6；雅 5:1-5;共同點：財富是試金石；書信與耶穌一致呼召人以知足、慷慨與倚靠神來勝過貪婪。;天國門徒生活（綜合）;【M】[彌賽亞預言] 賽 55:8-9;;;;;;身份困惑;祂用故事拆掉你的自義，留下恩典。（E-068）;身份困惑;匱乏／無力;【天國比喻(6):藏寶與尋珠】 耶穌用比喻拆掉你的自我合理化：福音不是更高KPI，而是被恩典抓住後，活出天國的反轉。;天國比喻揭露人心的算計，並把焦點轉向神的主動施恩；救恩不是人尋找神的功勞，而是神尋回人的行動。
282;69;E-069;0029-08;;Turning Point;夏;約 西元 28 年;屋內;天國比喻(7):撒網與家主;;分別;智慧、洞察、真理;水族分類;【天國比喻(7):撒網與家主】 耶穌用比喻拆掉你的自我合理化：福音不是更高KPI，而是被恩典抓住後，活出天國的反轉。;Mt 13:47-52;Mt 13:47-52;;;;經文明載;福音書順序;中;高;事件;教導>比喻;;天國/福音;;天國綜合;審判/結局;;;;;;;;羅 12:1-2, 9-21；加 5:13-26；弗 4:17-5:2；雅 1:22-27；彼前 2:11-12｜共同點：天國倫理在新約書信中被展開為『更新的生命樣式』：以愛、聖潔與真實行動回應福音。;理由：①本事件要求「天國倫理」：愛、聖潔、真實行動；②書信將其展開成「心意更新、活祭、聖靈結出果子」；③共同信息：倫理不是自我修行，而是福音結果。;羅 12:1-2, 9-21；加 5:13-26；弗 4:17-5:2；雅 1:22-27；彼前 2:11-12;共同點：天國倫理在新約書信中被展開為『更新的生命樣式』：以愛、聖潔與真實行動回應福音。;天國門徒生活（綜合）;【M】[彌賽亞預言] 賽 55:8-9;;;;;;身份困惑;祂用故事拆掉你的自義，留下恩典。（E-069）;身份困惑;匱乏／無力;【天國比喻(7):撒網與家主】 耶穌用比喻拆掉你的自我合理化：福音不是更高KPI，而是被恩典抓住後，活出天國的反轉。;藉著比喻，耶穌顛覆『配得』的邏輯，讓人看見：在上帝的國度/掌權裡，被愛先於改變，改變因此成為回應而非條件。
283;70;E-070;0029-09;;Turning Point;夏;約 西元 28 年;拿撒勒;拿撒勒厭棄耶穌(後期);;不信;謙卑、忍耐、順服;可能與Lk4同源(作者編排不同);【拿撒勒厭棄耶穌(後期)】 耶穌在『信心/懼怕/疑惑』上不只是給答案，乃是把你帶回父的心意：在祂裡面被愛而得自由。;Mt 13:53-58 | Mk 6:1-6;Mt 13:53-58;Mk 6:1-6;;;邏輯推論;學術共識 (兩路線並存);低;中;事件;教導>教導;;信心/懼怕/疑惑;;;;;;;;;;;羅 8:15；腓 4:6-7；來 4:16；彼前 5:7-10；來 11:1-6｜共同點：信心不是否認風浪，而是在恐懼中轉向神的同在與應許，得著勇氣與持守。;理由：①本事件面對恐懼/疑惑，邀請轉向信靠；②書信以「把憂慮交託、坦然無懼來到施恩座前」呼應；③共同信息：信心是在風浪裡抓住神的同在與應許。;羅 8:15；腓 4:6-7；來 4:16；彼前 5:7-10；來 11:1-6;共同點：信心不是否認風浪，而是在恐懼中轉向神的同在與應許，得著勇氣與持守。;天國門徒生活（綜合）;"【M】[彌賽亞預言] 賽 11:1; 撒下 7:12-16";;;;;;羞恥／罪咎;你想躲，祂反而走近你。（E-070）;羞恥／罪咎;關係破裂／孤單;【拿撒勒厭棄耶穌(後期)】 耶穌在『信心/懼怕/疑惑』上不只是給答案，乃是把你帶回父的心意：在祂裡面被愛而得自由。;這段敘事把人的需要與耶穌的同在放在一起，宣告救恩不是抽象理念，而是神在具體處境中主動施恩。
284;71;E-071;0029-09;;Turning Point;夏;約 西元 28 年;加利利海;平靜風浪;;自然權柄;權柄、保護、鎮定;信心;風浪把人逼到崩潰邊緣，耶穌一句話止息：平安不是環境變好，而是祂同在掌權。;Mt 8:23-27 | Mk 4:35-41 | Lk 8:22-25;Mt 8:23-27;Mk 4:35-41;Lk 8:22-25;;經文明載;經文段落連結;中;高;事件;神蹟>介入自然/超自然記號;;;;;;自然權柄;;;;;;;雅 5:14-16；來 2:3-4；林前 12:4-11；加 3:5；羅 15:18-19｜共同點：神蹟不是表演，而是神國臨到的記號；書信把醫治與恩賜放回『建造與見證』的目的。;理由：①本事件是「神國臨到的記號」：醫治/能力顯明；②書信談恩賜與醫治是為建造教會與見證福音；③共同信息：神蹟指向神的憐憫與國度，不是表演。;羅 8:38-39；腓 4:6-7；來 13:5-6;共同點：耶穌在混亂中帶來平安；書信呼應：在患難中不被隔絕於神的愛，憂慮轉為禱告而得平安。;神國能力／記號;;;;;;;焦慮／恐懼;風浪再大，祂一句話就安靜。;焦慮／恐懼;匱乏／無力;風浪把人逼到崩潰邊緣，耶穌一句話止息：平安不是環境變好，而是祂同在掌權。;神蹟不是展示能力，而是宣告天國已臨到；耶穌先把破碎的人修復，讓人明白：白白的愛不是獎賞，而是醫治與更新的起頭。
